index,fit-max,fit-min,fit-avg-min,fit-avg-max,fit-avg,fit-avg-median,const-max,const-min,const-avg-min,const-avg-max,const-avg,const-avg-median,m-leg,m-grid,m-align,m-reg,m-just,m-type-par,m-balance,m-ng-space,m-sem-emp,m-sem-lay,m-sem-vis,fittest-avg-fit,fittest-avg-const,fittest-avg-penalty,fittest-avg-max-fit,fittest-avg-max-const,fittest-avg-max-penalty,fittest-avg-min-fit,fittest-avg-min-const,fittest-avg-min-penalty,fittest-avg-m-leg,fittest-avg-m-grid,fittest-avg-m-align,fittest-avg-m-reg,fittest-avg-m-just,fittest-avg-m-type-par,fittest-avg-m-balance,fittest-avg-m-ng-space,fittest-avg-m-sem-emp,fittest-avg-m-sem-lay,fittest-avg-m-sem-vis
195,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
196,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
197,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
198,0.98,0.51,0.98,0.68,0.88,0.89,0.85,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
199,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
200,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
201,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
202,0.98,0.51,0.98,0.68,0.88,0.89,0.76,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
203,0.98,0.51,0.98,0.68,0.88,0.89,0.89,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
204,0.98,0.51,0.98,0.68,0.88,0.89,0.96,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
205,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
206,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.1,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
207,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
208,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
209,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
210,0.98,0.51,0.98,0.68,0.88,0.89,0.73,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
211,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
212,0.98,0.51,0.98,0.68,0.88,0.89,0.75,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
213,0.98,0.51,0.98,0.68,0.88,0.89,0.91,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
214,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
215,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
216,0.98,0.51,0.98,0.68,0.88,0.89,0.78,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
217,0.98,0.51,0.98,0.68,0.88,0.89,0.89,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
218,0.98,0.51,0.98,0.68,0.88,0.89,0.81,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
219,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
220,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
221,0.98,0.51,0.98,0.68,0.88,0.89,0.8,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
222,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
223,0.98,0.51,0.98,0.68,0.88,0.89,0.71,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
224,0.98,0.51,0.98,0.68,0.88,0.89,0.76,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
225,0.98,0.51,0.98,0.68,0.88,0.89,0.89,0,0.09,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
226,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
227,0.98,0.51,0.98,0.68,0.88,0.89,0.75,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
228,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
229,0.98,0.51,0.98,0.68,0.88,0.89,0.74,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
230,0.98,0.51,0.98,0.68,0.88,0.89,0.69,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
231,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
232,0.98,0.51,0.98,0.68,0.88,0.89,0.83,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
233,0.98,0.51,0.98,0.68,0.88,0.89,0.83,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
234,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
235,0.98,0.51,0.98,0.68,0.88,0.89,0.74,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
236,0.98,0.51,0.98,0.68,0.88,0.89,0.88,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
237,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
238,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
239,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
240,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
241,0.98,0.51,0.98,0.68,0.88,0.89,0.8,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
242,0.98,0.51,0.98,0.68,0.88,0.89,0.71,0,0.07,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
243,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
244,0.98,0.51,0.98,0.68,0.88,0.89,0.9,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
245,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
246,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
247,0.98,0.51,0.98,0.68,0.88,0.89,0.78,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
248,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
249,0.98,0.51,0.98,0.68,0.88,0.89,0.86,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
250,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
251,0.98,0.51,0.98,0.68,0.88,0.89,0.77,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
252,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
253,0.98,0.51,0.98,0.68,0.88,0.89,0.69,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
254,0.98,0.51,0.98,0.68,0.88,0.89,0.73,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
255,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
256,0.98,0.51,0.98,0.68,0.88,0.89,0.8,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
257,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
258,0.98,0.51,0.98,0.68,0.88,0.89,0.69,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
259,0.98,0.51,0.98,0.68,0.88,0.89,0.77,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
260,0.98,0.51,0.98,0.68,0.88,0.89,0.89,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
261,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
262,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
263,0.98,0.51,0.98,0.68,0.88,0.89,0.71,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
264,0.98,0.51,0.98,0.68,0.88,0.89,0.74,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
265,0.98,0.51,0.98,0.68,0.88,0.89,0.88,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
266,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
267,0.98,0.51,0.98,0.68,0.88,0.89,0.75,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
268,0.98,0.51,0.98,0.68,0.88,0.89,0.83,0,0.07,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
269,0.98,0.51,0.98,0.68,0.88,0.89,0.78,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
270,0.98,0.51,0.98,0.68,0.88,0.89,0.75,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
271,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
272,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
273,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
274,0.98,0.51,0.98,0.68,0.88,0.89,0.69,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
275,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
276,0.98,0.51,0.98,0.68,0.88,0.89,0.89,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
277,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
278,0.98,0.51,0.98,0.68,0.88,0.89,0.74,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
279,0.98,0.51,0.98,0.68,0.88,0.89,0.7,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
280,0.98,0.51,0.98,0.68,0.88,0.89,0.99,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
281,0.98,0.51,0.98,0.68,0.88,0.89,0.75,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
282,0.98,0.51,0.98,0.68,0.88,0.89,0.89,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
283,0.98,0.51,0.98,0.68,0.88,0.89,0.78,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
284,0.98,0.51,0.98,0.68,0.88,0.89,0.68,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
285,0.98,0.51,0.98,0.68,0.88,0.89,0.98,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
286,0.98,0.51,0.98,0.68,0.88,0.89,0.74,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
287,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
288,0.98,0.51,0.98,0.68,0.88,0.89,0.86,0,0.1,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
289,0.98,0.51,0.98,0.68,0.88,0.89,0.75,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
290,0.98,0.51,0.98,0.68,0.88,0.89,0.7,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
291,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
292,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
293,0.98,0.51,0.98,0.68,0.88,0.89,0.71,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
294,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
295,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
296,0.98,0.51,0.98,0.68,0.88,0.89,0.83,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
297,0.98,0.51,0.98,0.68,0.88,0.89,0.86,0,0.1,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
298,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
299,0.98,0.51,0.98,0.68,0.88,0.89,0.76,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
300,0.98,0.51,0.98,0.68,0.88,0.89,0.84,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
