index,fit-max,fit-min,fit-avg-min,fit-avg-max,fit-avg,fit-avg-median,const-max,const-min,const-avg-min,const-avg-max,const-avg,const-avg-median,m-leg,m-grid,m-align,m-reg,m-just,m-type-par,m-balance,m-ng-space,m-sem-emp,m-sem-lay,m-sem-vis,fittest-avg-fit,fittest-avg-const,fittest-avg-penalty,fittest-avg-max-fit,fittest-avg-max-const,fittest-avg-max-penalty,fittest-avg-min-fit,fittest-avg-min-const,fittest-avg-min-penalty,fittest-avg-m-leg,fittest-avg-m-grid,fittest-avg-m-align,fittest-avg-m-reg,fittest-avg-m-just,fittest-avg-m-type-par,fittest-avg-m-balance,fittest-avg-m-ng-space,fittest-avg-m-sem-emp,fittest-avg-m-sem-lay,fittest-avg-m-sem-vis
165,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
166,0.83,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.57,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
167,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
168,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
169,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
170,0.85,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
171,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
172,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
173,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
174,0.82,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
175,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
176,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
177,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
178,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
179,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
180,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.1,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
181,0.89,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
182,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
183,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
184,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
185,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
186,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
187,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
188,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.47,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
189,0.8,0.33,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
190,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
191,0.83,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,0.99,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
192,0.81,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
193,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
194,0.8,0.33,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
195,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
196,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
197,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
198,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
199,0.81,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
200,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
201,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
202,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
203,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.1,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
204,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
205,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.69,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
206,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
207,0.83,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
208,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
209,0.83,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
210,0.81,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
211,0.86,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
212,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
213,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
214,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.16,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
215,0.81,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
216,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
217,0.81,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
218,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
219,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
220,0.81,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
221,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
222,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
223,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
224,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
225,0.86,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
226,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
227,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
228,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
229,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
230,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
231,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
232,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
233,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
234,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
235,0.83,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
236,0.81,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
237,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
238,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
239,0.81,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
240,0.8,0.33,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
241,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
242,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
243,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
244,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
245,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
246,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.23,0.85,0.63,0.48,0.02,0.03,0
247,0.86,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
248,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.26,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
